"yf-u4m6f0","yf-u4m6f0 2","yf-u4m6f0 3","yf-u4m6f0 4","yf-u4m6f0 5","yf-u4m6f0 6","yf-u4m6f0 7"
"Sep 1, 2016","5,368.52","5,376.64","5,320.08","5,334.55","5,334.34","47,156,400"
"Aug 31, 2016","5,355.12","5,399.16","5,353.29","5,386.08","5,385.87","49,524,600"
"Aug 30, 2016","5,368.57","5,388.64","5,336.71","5,362.32","5,362.11","56,546,900"
"Aug 29, 2016","5,425.15","5,426.22","5,348.05","5,370.76","5,370.55","54,184,900"
"Aug 26, 2016","5,454.07","5,456.64","5,419.74","5,438.83","5,438.62","63,101,200"
"Aug 25, 2016","5,413.99","5,454.12","5,412.53","5,454.12","5,453.90","48,041,800"
"Aug 24, 2016","5,406.81","5,418.45","5,385.24","5,403.99","5,403.78","55,692,400"
"Aug 23, 2016","5,434.04","5,438.50","5,351.07","5,417.14","5,416.93","59,172,200"
"Aug 22, 2016","5,425.90","5,435.19","5,398.79","5,427.17","5,426.96","64,659,600"
"Aug 19, 2016","5,468.01","5,470.98","5,416.04","5,416.04","5,415.82","46,129,700"
"Aug 18, 2016","5,387.77","5,461.45","5,386.12","5,461.45","5,461.24","51,925,600"
"Aug 16, 2016","5,341.93","5,377.42","5,338.64","5,371.85","5,371.64","43,406,600"
"Aug 15, 2016","5,390.02","5,396.95","5,296.59","5,320.56","5,320.35","56,913,800"
"Aug 12, 2016","5,432.83","5,449.06","5,366.34","5,377.20","5,376.99","46,370,500"
"Aug 11, 2016","5,438.09","5,455.80","5,397.31","5,419.09","5,418.88","88,527,100"
"Aug 10, 2016","5,439.76","5,457.12","5,405.89","5,423.95","5,423.74","88,003,800"
"Aug 9, 2016","5,459.89","5,476.22","5,428.68","5,440.29","5,440.08","69,806,100"
"Aug 8, 2016","5,435.21","5,458.98","5,427.27","5,458.98","5,458.77","61,349,000"
"Aug 5, 2016","5,380.11","5,427.52","5,377.42","5,420.25","5,420.04","57,902,200"
"Aug 4, 2016","5,365.01","5,389.61","5,357.62","5,373.86","5,373.65","56,277,200"
"Aug 3, 2016","5,367.58","5,383.50","5,331.33","5,351.88","5,351.67","59,763,500"
"Aug 2, 2016","5,356.91","5,386.56","5,356.43","5,373.32","5,373.11","63,205,300"
"Aug 1, 2016","5,280.21","5,368.25","5,279.59","5,361.58","5,361.37","62,344,100"
"Jul 29, 2016","5,300.90","5,334.12","5,215.99","5,215.99","5,215.79","68,556,100"
"Jul 28, 2016","5,278.50","5,299.21","5,255.47","5,299.21","5,299.01","55,657,300"
"Jul 27, 2016","5,245.40","5,301.93","5,245.40","5,274.36","5,274.16","49,296,300"
"Jul 26, 2016","5,218.27","5,231.50","5,200.62","5,224.40","5,224.19","50,637,700"
"Jul 25, 2016","5,201.45","5,227.11","5,197.81","5,220.80","5,220.60","37,450,800"
"Jul 22, 2016","5,215.17","5,215.53","5,179.62","5,197.25","5,197.05","40,604,200"
"Jul 21, 2016","5,246.30","5,268.87","5,213.99","5,216.97","5,216.77","63,172,100"
"Jul 20, 2016","5,185.59","5,242.82","5,185.59","5,242.82","5,242.62","51,072,100"
"Jul 19, 2016","5,132.90","5,193.90","5,132.90","5,172.83","5,172.63","52,188,500"
"Jul 18, 2016","5,107.92","5,131.71","5,093.15","5,127.50","5,127.30","49,213,200"
"Jul 15, 2016","5,090.25","5,130.34","5,090.25","5,110.18","5,109.98","49,941,000"
"Jul 14, 2016","5,125.69","5,131.03","5,081.03","5,083.54","5,083.34","52,550,300"
"Jul 13, 2016","5,112.99","5,133.93","5,090.59","5,133.93","5,133.73","58,783,300"
"Jul 12, 2016","5,092.17","5,120.13","5,075.56","5,099.53","5,099.33","58,326,000"
"Jul 11, 2016","5,021.24","5,080.30","5,018.40","5,069.02","5,068.82","42,889,500"
"Jul 1, 2016","5,027.62","5,039.69","4,971.58","4,971.58","4,971.39","40,459,000"
"Jun 30, 2016","4,999.88","5,033.24","4,996.40","5,016.65","5,016.45","54,961,500"
"Jun 29, 2016","4,905.98","4,980.10","4,905.98","4,980.10","4,979.91","40,998,400"
"Jun 28, 2016","4,836.13","4,890.60","4,835.43","4,882.17","4,881.98","47,765,500"
"Jun 27, 2016","4,804.05","4,846.42","4,795.96","4,836.05","4,835.86","38,717,800"
"Jun 24, 2016","4,878.05","4,884.79","4,754.36","4,834.57","4,834.38","57,226,600"
"Jun 23, 2016","4,896.80","4,899.50","4,856.05","4,874.31","4,874.12","53,476,900"
"Jun 22, 2016","4,876.87","4,899.20","4,876.87","4,896.85","4,896.66","57,228,200"
"Jun 21, 2016","4,873.44","4,889.46","4,868.23","4,878.71","4,878.52","51,514,400"
"Jun 20, 2016","4,849.69","4,863.53","4,828.59","4,863.53","4,863.34","43,916,600"
"Jun 17, 2016","4,825.73","4,838.03","4,806.60","4,835.14","4,834.96","42,528,600"
"Jun 16, 2016","4,819.23","4,829.45","4,801.87","4,814.39","4,814.20","39,908,400"
"Jun 15, 2016","4,811.23","4,814.82","4,789.09","4,814.82","4,814.64","53,712,900"
"Jun 14, 2016","4,797.62","4,833.40","4,792.54","4,821.59","4,821.40","62,010,100"
"Jun 13, 2016","4,838.02","4,838.02","4,807.23","4,807.23","4,807.04","67,373,300"
"Jun 10, 2016","4,882.27","4,887.59","4,848.06","4,848.06","4,847.87","77,424,800"
"Jun 9, 2016","4,913.01","4,919.16","4,876.79","4,876.79","4,876.60","43,300,300"
"Jun 8, 2016","4,928.09","4,940.10","4,892.63","4,916.06","4,915.87","37,066,100"
"Jun 7, 2016","4,908.25","4,933.99","4,907.51","4,933.99","4,933.80","42,211,700"
"Jun 6, 2016","4,862.57","4,896.02","4,860.63","4,896.02","4,895.83","31,677,400"
"Jun 3, 2016","4,845.42","4,861.30","4,839.08","4,853.92","4,853.73","2,607,634,700"
"Jun 2, 2016","4,836.50","4,860.86","4,833.23","4,833.23","4,833.04","28,193,100"
"Jun 1, 2016","4,801.85","4,851.74","4,800.71","4,839.67","4,839.48","27,373,000"
"May 31, 2016","4,833.72","4,836.37","4,792.20","4,796.87","4,796.68","42,407,700"
"May 30, 2016","4,819.05","4,845.12","4,817.07","4,836.03","4,835.84","36,790,900"
"May 27, 2016","4,782.45","4,814.73","4,778.54","4,814.73","4,814.54","3,112,906,900"
"May 26, 2016","4,777.57","4,784.66","4,761.46","4,784.56","4,784.38","30,609,400"
"May 25, 2016","4,733.89","4,772.98","4,733.55","4,772.98","4,772.79","36,892,200"
"May 24, 2016","4,738.16","4,750.36","4,710.79","4,710.79","4,710.60","33,466,000"
"May 23, 2016","4,714.68","4,743.66","4,714.68","4,743.66","4,743.48","27,747,200"
"May 20, 2016","4,698.97","4,722.28","4,690.56","4,711.88","4,711.69","29,906,000"
"May 19, 2016","4,733.47","4,739.32","4,691.57","4,704.22","4,704.03","30,558,600"
"May 18, 2016","4,721.90","4,743.07","4,713.72","4,734.36","4,734.17","36,940,600"
"May 17, 2016","4,737.17","4,745.15","4,717.26","4,729.16","4,728.97","34,494,500"
"May 16, 2016","4,745.47","4,748.82","4,720.24","4,731.56","4,731.38","29,534,000"
"May 13, 2016","4,801.19","4,803.00","4,745.91","4,761.71","4,761.53","34,288,500"
"May 12, 2016","4,795.74","4,825.18","4,792.21","4,803.32","4,803.13","30,551,600"
"May 11, 2016","4,781.14","4,811.60","4,770.37","4,799.96","4,799.78","27,307,500"
"May 10, 2016","4,749.52","4,766.71","4,728.54","4,763.12","4,762.93","31,662,200"
"May 9, 2016","4,808.52","4,812.89","4,745.50","4,749.31","4,749.13","32,668,900"
"May 4, 2016","4,808.65","4,822.60","4,765.41","4,822.60","4,822.41","37,196,200"
"May 3, 2016","4,818.97","4,833.99","4,806.03","4,812.26","4,812.08","3,420,718,900"
"May 2, 2016","4,828.96","4,835.52","4,770.56","4,808.32","4,808.13","31,240,600"
"Apr 29, 2016","4,839.37","4,839.63","4,818.85","4,838.58","4,838.39","37,300,400"
"Apr 28, 2016","4,861.95","4,877.17","4,830.69","4,848.39","4,848.20","47,575,300"
"Apr 27, 2016","4,807.69","4,845.66","4,803.21","4,845.66","4,845.47","47,033,900"
"Apr 26, 2016","4,866.15","4,866.38","4,788.38","4,814.09","4,813.91","38,074,400"
"Apr 25, 2016","4,920.40","4,920.40","4,863.33","4,878.86","4,878.67","42,334,500"
"Apr 22, 2016","4,898.73","4,917.59","4,883.88","4,914.74","4,914.55","39,258,200"
"Apr 21, 2016","4,884.92","4,906.83","4,884.84","4,903.09","4,902.90","38,051,900"
"Apr 20, 2016","4,876.25","4,883.14","4,857.72","4,876.60","4,876.41","44,144,900"
"Apr 19, 2016","4,875.50","4,886.50","4,864.89","4,881.93","4,881.74","44,507,100"
"Apr 18, 2016","4,812.58","4,865.53","4,800.26","4,865.53","4,865.35","3,041,610,200"
"Apr 15, 2016","4,834.90","4,839.02","4,793.14","4,823.57","4,823.38","36,074,500"
"Apr 14, 2016","4,872.23","4,873.43","4,814.85","4,814.85","4,814.66","44,628,800"
"Apr 13, 2016","4,846.98","4,856.59","4,831.57","4,853.00","4,852.82","67,431,700"
"Apr 12, 2016","4,788.42","4,829.57","4,776.98","4,829.57","4,829.39","37,252,800"
"Apr 11, 2016","4,833.35","4,843.63","4,766.81","4,786.97","4,786.79","33,211,700"
"Apr 8, 2016","4,839.65","4,862.81","4,829.44","4,846.70","4,846.52","42,326,600"
"Apr 7, 2016","4,884.83","4,900.47","4,858.50","4,867.29","4,867.10","49,260,900"
"Apr 6, 2016","4,863.06","4,879.00","4,861.58","4,868.23","4,868.04","47,514,100"
"Apr 5, 2016","4,848.85","4,883.68","4,843.16","4,858.07","4,857.88","33,922,100"
"Apr 4, 2016","4,840.15","4,864.94","4,838.98","4,850.18","4,849.99","37,038,800"
"Apr 1, 2016","4,843.39","4,844.36","4,819.93","4,843.19","4,843.00","30,942,800"
"Mar 31, 2016","4,827.10","4,845.37","4,808.26","4,845.37","4,845.18","50,891,800"
"Mar 30, 2016","4,797.15","4,833.12","4,792.26","4,816.65","4,816.47","38,235,200"
"Mar 29, 2016","4,767.53","4,786.21","4,760.08","4,781.30","4,781.11","33,131,800"
"Mar 28, 2016","4,809.19","4,813.92","4,757.80","4,773.63","4,773.44","29,163,800"
"Mar 24, 2016","4,836.62","4,849.90","4,817.72","4,827.09","4,826.90","34,571,400"
"Mar 23, 2016","4,850.17","4,854.18","4,822.34","4,854.18","4,853.99","42,812,300"
"Mar 22, 2016","4,870.90","4,886.42","4,833.70","4,856.11","4,855.92","36,051,400"
"Mar 21, 2016","4,871.25","4,905.31","4,865.24","4,885.16","4,884.97","37,618,600"
"Mar 18, 2016","4,889.90","4,908.26","4,858.58","4,885.71","4,885.52","51,103,000"
"Mar 17, 2016","4,883.17","4,900.41","4,869.81","4,885.69","4,885.50","49,838,900"
"Mar 16, 2016","4,848.61","4,861.44","4,837.58","4,861.44","4,861.25","42,292,200"
"Mar 15, 2016","4,880.88","4,884.27","4,843.92","4,849.78","4,849.59","44,545,000"
"Mar 14, 2016","4,839.03","4,878.20","4,835.27","4,877.53","4,877.34","44,561,400"
"Mar 11, 2016","4,784.24","4,813.78","4,777.00","4,813.78","4,813.59","31,534,700"
"Mar 10, 2016","4,791.68","4,798.38","4,761.38","4,793.20","4,793.02","33,233,700"
"Mar 8, 2016","4,831.05","4,842.67","4,776.07","4,811.04","4,810.85","40,452,100"
"Mar 7, 2016","4,860.21","4,870.28","4,821.46","4,831.58","4,831.39","45,624,500"
"Mar 4, 2016","4,844.49","4,860.64","4,802.38","4,850.88","4,850.69","45,127,100"
"Mar 3, 2016","4,848.91","4,868.25","4,812.86","4,844.04","4,843.85","38,870,000"
"Mar 2, 2016","4,808.86","4,840.75","4,808.25","4,836.20","4,836.01","34,594,900"
"Mar 1, 2016","4,760.24","4,781.26","4,758.88","4,779.98","4,779.80","32,028,500"
"Feb 29, 2016","4,738.29","4,774.52","4,722.99","4,770.96","4,770.77","26,304,100"
"Feb 26, 2016","4,695.82","4,736.53","4,691.42","4,733.15","4,732.96","27,831,900"
"Feb 25, 2016","4,681.99","4,686.56","4,652.86","4,658.32","4,658.14","31,829,200"
"Feb 24, 2016","4,643.82","4,673.82","4,627.64","4,657.72","4,657.54","26,851,200"
"Feb 23, 2016","4,715.20","4,722.38","4,628.91","4,654.05","4,653.87","35,293,100"
"Feb 22, 2016","4,701.41","4,715.62","4,682.38","4,708.62","4,708.44","26,863,900"
"Feb 19, 2016","4,744.25","4,759.18","4,680.14","4,697.56","4,697.38","34,015,700"
"Feb 18, 2016","4,784.04","4,803.61","4,760.24","4,778.79","4,778.61","47,306,600"
"Feb 17, 2016","4,738.42","4,774.46","4,737.42","4,765.51","4,765.32","43,118,200"
"Feb 16, 2016","4,745.99","4,770.01","4,726.59","4,745.00","4,744.82","37,203,200"
"Feb 15, 2016","4,749.78","4,761.70","4,729.83","4,740.73","4,740.54","32,930,700"
"Feb 12, 2016","4,757.71","4,771.34","4,710.54","4,714.39","4,714.21","26,882,200"
"Feb 11, 2016","4,724.00","4,786.17","4,724.00","4,775.86","4,775.67","36,960,300"
"Feb 10, 2016","4,748.54","4,782.94","4,726.01","4,732.48","4,732.30","28,910,100"
"Feb 9, 2016","4,773.77","4,779.81","4,736.57","4,768.63","4,768.44","22,997,900"
"Feb 5, 2016","4,674.61","4,798.95","4,673.99","4,798.95","4,798.76","37,635,400"
"Feb 4, 2016","4,607.04","4,669.11","4,607.04","4,665.82","4,665.64","32,515,500"
"Feb 3, 2016","4,553.13","4,596.11","4,545.14","4,596.11","4,595.93","23,645,400"
"Feb 2, 2016","4,598.94","4,617.97","4,586.30","4,587.44","4,587.26","30,581,900"
"Feb 1, 2016","4,620.15","4,625.43","4,559.89","4,624.63","4,624.45","26,818,600"
"Jan 29, 2016","4,611.94","4,618.82","4,568.44","4,615.16","4,614.98","35,913,800"
"Jan 28, 2016","4,582.72","4,608.40","4,579.50","4,602.83","4,602.65","31,734,400"
"Jan 27, 2016","4,526.22","4,583.63","4,526.22","4,583.63","4,583.45","36,625,500"
"Jan 26, 2016","4,489.69","4,517.37","4,483.29","4,510.47","4,510.29","22,989,000"
"Jan 25, 2016","4,483.61","4,519.60","4,465.21","4,505.79","4,505.61","28,197,300"
"Jan 22, 2016","4,446.42","4,456.74","4,421.06","4,456.74","4,456.57","27,603,800"
"Jan 21, 2016","4,447.75","4,463.03","4,408.80","4,414.13","4,413.95","24,323,700"
"Jan 20, 2016","4,477.15","4,491.12","4,427.98","4,427.98","4,427.81","26,395,500"
"Jan 19, 2016","4,486.59","4,499.58","4,464.73","4,491.74","4,491.56","23,042,100"
"Jan 18, 2016","4,491.32","4,503.86","4,471.24","4,481.28","4,481.10","21,081,300"
"Jan 15, 2016","4,518.98","4,542.10","4,516.13","4,523.98","4,523.80","2,249,218,200"
"Jan 14, 2016","4,492.78","4,526.51","4,456.47","4,513.18","4,513.01","36,253,200"
"Jan 13, 2016","4,535.88","4,559.51","4,533.68","4,537.18","4,537.00","26,689,000"
"Jan 12, 2016","4,487.55","4,526.20","4,486.65","4,512.53","4,512.35","23,702,200"
"Jan 11, 2016","4,515.50","4,517.94","4,459.79","4,465.48","4,465.31","19,983,800"
"Jan 8, 2016","4,524.86","4,550.91","4,507.41","4,546.29","4,546.11","23,991,300"
"Jan 7, 2016","4,573.69","4,577.64","4,530.45","4,530.45","4,530.27","24,018,600"
"Jan 6, 2016","4,563.65","4,639.24","4,562.57","4,608.98","4,608.80","29,976,300"
"Jan 5, 2016","4,527.43","4,594.34","4,527.00","4,557.82","4,557.64","24,364,900"
"Jan 4, 2016","4,580.17","4,603.82","4,525.92","4,525.92","4,525.74","21,276,600"
"Dec 30, 2015","4,574.06","4,595.51","4,571.76","4,593.01","4,592.83","27,466,600"
"Dec 29, 2015","4,552.14","4,569.36","4,552.10","4,569.36","4,569.18","20,088,700"
"Dec 28, 2015","4,512.29","4,568.13","4,511.62","4,557.35","4,557.18","20,487,400"
"Dec 23, 2015","4,514.46","4,522.65","4,498.98","4,522.65","4,522.48","23,935,000"
"Dec 22, 2015","4,494.31","4,517.57","4,487.73","4,517.57","4,517.39","26,019,300"
"Dec 21, 2015","4,452.65","4,490.68","4,452.02","4,490.68","4,490.51","21,633,700"
"Dec 18, 2015","4,512.21","4,514.54","4,467.06","4,468.65","4,468.48","26,687,800"
"Dec 17, 2015","4,542.12","4,555.96","4,525.74","4,555.96","4,555.79","29,164,100"
"Dec 16, 2015","4,450.72","4,483.45","4,429.79","4,483.45","4,483.28","27,097,100"
"Dec 15, 2015","4,370.10","4,409.17","4,370.01","4,409.17","4,409.00","23,128,300"
"Dec 14, 2015","4,360.89","4,374.19","4,330.76","4,374.19","4,374.02","22,081,900"
"Dec 11, 2015","4,471.36","4,473.05","4,393.52","4,393.52","4,393.35","20,329,300"
"Dec 10, 2015","4,441.57","4,473.77","4,438.20","4,466.21","4,466.04","2,373,896,100"
"Dec 8, 2015","4,495.26","4,522.35","4,464.18","4,464.18","4,464.01","25,537,200"
"Dec 7, 2015","4,523.91","4,553.65","4,521.39","4,521.39","4,521.22","22,062,000"
"Dec 4, 2015","4,513.57","4,531.31","4,501.45","4,508.45","4,508.28","23,919,700"
"Dec 3, 2015","4,526.49","4,548.83","4,518.82","4,537.38","4,537.21","21,783,400"
"Dec 2, 2015","4,559.15","4,568.41","4,541.67","4,545.86","4,545.69","24,716,100"
"Dec 1, 2015","4,504.22","4,557.67","4,504.22","4,557.67","4,557.49","25,770,400"
"Nov 30, 2015","4,527.41","4,535.97","4,446.46","4,446.46","4,446.29","43,022,200"
"Nov 27, 2015","4,599.08","4,606.80","4,541.97","4,560.56","4,560.38","23,214,500"
"Nov 26, 2015","4,595.86","4,621.26","4,583.30","4,597.06","4,596.88","27,083,500"
"Nov 25, 2015","4,557.47","4,585.55","4,557.39","4,585.55","4,585.37","25,372,400"
"Nov 24, 2015","4,535.71","4,555.27","4,534.58","4,545.38","4,545.20","24,223,000"
"Nov 23, 2015","4,570.16","4,590.31","4,541.07","4,541.07","4,540.89","26,089,600"
"Nov 20, 2015","4,505.90","4,561.33","4,505.37","4,561.33","4,561.16","32,354,400"
"Nov 19, 2015","4,517.58","4,530.90","4,513.35","4,518.94","4,518.76","29,276,900"
"Nov 18, 2015","4,513.71","4,521.56","4,497.91","4,497.91","4,497.73","21,896,900"
"Nov 17, 2015","4,474.52","4,520.70","4,474.52","4,500.95","4,500.77","27,587,600"
"Nov 16, 2015","4,438.69","4,452.26","4,395.97","4,442.18","4,442.01","23,444,500"
"Nov 13, 2015","4,442.02","4,490.34","4,435.25","4,472.84","4,472.66","28,120,300"
"Nov 12, 2015","4,458.65","4,494.85","4,457.56","4,462.23","4,462.05","27,282,200"
"Nov 11, 2015","4,450.21","4,463.31","4,425.88","4,451.59","4,451.42","29,303,300"
"Nov 10, 2015","4,464.13","4,518.79","4,451.05","4,451.05","4,450.88","40,294,800"
"Nov 9, 2015","4,553.42","4,555.57","4,491.04","4,499.51","4,499.33","24,543,400"
"Nov 6, 2015","4,586.59","4,601.76","4,563.70","4,566.55","4,566.37","23,574,400"
"Nov 5, 2015","4,600.64","4,614.26","4,574.13","4,577.23","4,577.05","25,049,000"
"Nov 4, 2015","4,560.73","4,612.56","4,560.38","4,612.56","4,612.39","34,751,500"
"Nov 3, 2015","4,496.66","4,546.38","4,496.66","4,533.09","4,532.91","34,186,000"
"Nov 2, 2015","4,442.42","4,470.42","4,422.26","4,464.96","4,464.79","28,735,100"
"Oct 30, 2015","4,462.97","4,480.60","4,441.33","4,455.18","4,455.01","34,745,100"
"Oct 29, 2015","4,601.56","4,605.76","4,472.02","4,472.02","4,471.85","39,451,100"
"Oct 28, 2015","4,647.39","4,657.41","4,594.75","4,608.74","4,608.56","41,937,600"
"Oct 27, 2015","4,666.48","4,674.06","4,624.28","4,674.06","4,673.88","30,887,000"
"Oct 26, 2015","4,683.11","4,696.16","4,675.06","4,691.71","4,691.53","38,604,600"
"Oct 23, 2015","4,653.22","4,666.91","4,627.30","4,653.15","4,652.96","44,071,700"
"Oct 22, 2015","4,613.77","4,616.22","4,582.15","4,584.56","4,584.38","40,381,800"
"Oct 21, 2015","4,597.19","4,645.24","4,591.23","4,605.23","4,605.05","44,046,000"
"Oct 20, 2015","4,566.84","4,608.35","4,562.02","4,585.82","4,585.65","4,575,565,100"
"Oct 19, 2015","4,534.71","4,571.17","4,533.94","4,569.84","4,569.67","45,937,600"
"Oct 16, 2015","4,530.28","4,544.82","4,501.06","4,521.88","4,521.71","38,805,700"
"Oct 15, 2015","4,513.27","4,551.94","4,507.19","4,507.19","4,507.02","37,675,800"
"Oct 13, 2015","4,621.88","4,622.11","4,483.08","4,483.08","4,482.90","50,616,600"
"Oct 12, 2015","4,596.88","4,639.94","4,595.94","4,630.71","4,630.53","68,010,100"
"Oct 9, 2015","4,538.50","4,612.09","4,538.50","4,589.34","4,589.17","68,650,200"
"Oct 8, 2015","4,502.10","4,537.25","4,484.68","4,491.43","4,491.26","41,378,800"
"Oct 7, 2015","4,458.84","4,487.13","4,414.83","4,487.13","4,486.96","49,962,400"
"Oct 6, 2015","4,381.27","4,464.90","4,381.27","4,445.78","4,445.61","48,812,000"
"Oct 5, 2015","4,243.33","4,346.37","4,241.02","4,343.70","4,343.53","38,012,600"
"Oct 2, 2015","4,243.97","4,252.67","4,207.80","4,207.80","4,207.63","36,384,600"
"Oct 1, 2015","4,231.41","4,270.91","4,228.98","4,254.88","4,254.71","32,978,200"
"Sep 30, 2015","4,189.47","4,223.91","4,168.22","4,223.91","4,223.74","37,990,200"
"Sep 29, 2015","4,070.58","4,178.41","4,033.59","4,178.41","4,178.25","38,883,300"
"Sep 28, 2015","4,197.94","4,199.46","4,120.50","4,120.50","4,120.34","29,317,000"
"Sep 25, 2015","4,250.73","4,251.23","4,194.14","4,209.44","4,209.27","34,101,900"
"Sep 23, 2015","4,308.76","4,308.98","4,239.13","4,244.43","4,244.26","35,255,000"
"Sep 22, 2015","4,380.62","4,389.31","4,337.09","4,344.04","4,343.88","32,859,800"
"Sep 21, 2015","4,352.37","4,382.24","4,343.41","4,376.08","4,375.91","28,687,800"
"Sep 18, 2015","4,383.07","4,414.46","4,359.01","4,380.32","4,380.15","43,928,900"
"Sep 17, 2015","4,346.06","4,389.36","4,341.82","4,378.38","4,378.21","32,111,900"
"Sep 16, 2015","4,360.19","4,370.35","4,325.40","4,332.51","4,332.34","37,372,100"
"Sep 15, 2015","4,372.87","4,376.78","4,334.61","4,347.16","4,346.99","34,375,900"
"Sep 14, 2015","4,378.19","4,390.37","4,365.57","4,390.37","4,390.20","25,003,300"
"Sep 11, 2015","4,363.45","4,381.65","4,360.36","4,360.47","4,360.30","33,100,500"
"Sep 10, 2015","4,312.66","4,343.66","4,290.68","4,343.26","4,343.09","35,256,700"
"Sep 9, 2015","4,347.48","4,366.25","4,323.56","4,347.28","4,347.11","37,713,200"
"Sep 8, 2015","4,282.17","4,325.43","4,269.48","4,318.59","4,318.42","33,941,100"
"Sep 7, 2015","4,397.22","4,398.01","4,297.82","4,301.37","4,301.20","29,523,000"
"Sep 4, 2015","4,422.46","4,433.55","4,407.13","4,415.34","4,415.17","29,169,700"
"Sep 3, 2015","4,427.95","4,445.81","4,404.88","4,433.11","4,432.94","32,500,700"
"Sep 2, 2015","4,367.81","4,417.37","4,350.48","4,401.29","4,401.12","36,698,200"
"Sep 1, 2015","4,484.20","4,484.79","4,411.13","4,412.46","4,412.29","30,515,200"
"Aug 31, 2015","4,447.00","4,509.61","4,442.69","4,509.61","4,509.43","34,176,600"
"Aug 28, 2015","4,480.11","4,511.25","4,433.66","4,446.20","4,446.03","43,053,100"
